e4460934 AFKDetection2
4fa72ba7 mKey
9c3a66ad mKeyFrames
3036b1a4 mKeyName
9f22b137 mKeywordWhenAcquired
970f6a93 mKillAdvantageCompareOp
762a4468 mKillExistingMinions
f22d9503 mKillWards
ee84dd0a mKillerBlurPassCount
4b840ff9 mKillerColorFactor
eef9cf66 mKillerSize
e1dcc838 mLCUAssetFileMap
c5e20b46 mLabel
82a5ecad mLayer
86d9f9d5 mLeftClickSpellAction
2568dc28 mLegacySummonerSpells
1fa6a484 mLength
6bdbac58 mLerpTime
46e21483 mLethalityPercentGivenAtLevel0
3ff9553a mLethalityRatioFromAttacker
e61c36cc mLethalityRatioFromTarget
4d294399 mLethalityScalesCapsAtLevel
909be896 mLethalityScalesToLevel
a77654ae mLevel
ad62f672 mLevel1Value
41cec662 mLevelDifferenceExperienceMultiplier
1831992d mLevelText
47519f02 mLevelUpColor
2d7a4834 mLevelUpTransitionData
e73465cb mLifetime
cd56ff90 mLineDragLength
b87b7225 mLineEndTextureHeight
c87d6eed mLineEndTextureName
fa90078a mLineEndTextureWidth
e2bc5056 mLineMissileEndsAtTargetPoint
fb62e683 mLineMissileTargetHeightAugment
36993654 mLineMissileTrackUnits
8dbc0465 mLineMissileTrackUnitsAndContinues
3201a496 mLineTextureName
65da75ef mLineTextureWidth
1a24e25e mLineWidth
80421706 mLinearVelocity
1af7caac mLinkedTraits
ae6437ed mListGridPostfix
406abd0c mListGridPrefix
69d8c4f7 mListGridSeparator
1ba20390 mListNames
5ed28d40 mListTypeChoices
00cd8f78 mListValueSeparator
91ed07c9 mLists
20171480 mLoLToggles
dbe2e42d mLoadFromContentIds
d0bbdce0 mLoadScreen
64b22831 mLoadScreenTipConfiguration
564eb981 mLoadingScreenAnchor
9d6a47f4 mLoadingScreenBackground
0cfd78f8 mLoadingScreenData
b0266352 mLoadingScreenScale
102bc210 mLoadoutCategory
5d50f6bd mLoadoutProperties
0381f7e2 mLocKeys
8712ac79 mLocalPlayerHealthComparison
fa870fed mLocalSpaceSourceOffset
ce1e03e5 mLocalSpaceTargetOffset
2f86a0c0 mLocalizationKey
0c7d1fe6 mLockCurrentValues
e79da182 mLockMeshToAttachment
77fcabbb mLockedCameraEasingDistance
ef392699 mLockedSpellOriginationCastID
24274dcd mLockedToolTipTRAKey
a04b3023 mLogCombatEvents
ff81b9ad mLollipopAreaRadiusBegin
5239d3fd mLollipopAreaRadiusEnd
a1ed05f5 mLongDescLocalizationKey
948bb970 mLookAtPolicy
6cbcc2ea mLooping
625e50ec mLossOfControlIndicator
c65cbd16 mLowHealthFlashDuration
7bcc34de mLowHealthFlashOpacityStrength
e9dab575 mLowHealthFlashThresholdPercentage
99042065 mMagicShieldColor
f83e2b67 mMagicShred
7d8fa230 mMajorActiveItem
b6cfa142 mMajorActiveItemToEnable
c0d42723 mMajorChangePatchVersion
960efd81 mMapContainerLink
b4f470f3 mMapID
5ccd1980 mMapIDs
56d65eed mMapLocators
e1281da0 mMapObjectsCFG
1b0063a4 mMapObjectsMOB
6ee4fd8d mMapStringIdInclusions
a068a934 mMarkedIndicatorColor
a81a9ac7 mMarkerEvents
21465638 mMaskData
79b21d80 mMaskDataList
de04746e mMaskDataMap
0359739b mMaskDataName
af12c6b8 mMass
2a1560ed mMasteryLevel
7ef6cdc8 mMaxAddedPerFrame
58cae4d0 mMaxAmmo
88726067 mMaxAmplitude
93b7fa73 mMaxBoneAngle
9446931d mMaxFloatingTextItems
b3ef371f mMaxGroupOwnable
83e32922 mMaxHealthMicroTicks
40597a5e mMaxHealthTicks
2e545aa8 mMaxHighlightTargets
307b0406 mMaxOccurences
7b72e9c8 mMaxPercentageForMostReadHealth
fd39cb94 mMaxScale
ef7f4569 mMaxSpeed
647c1dc9 mMaxUnits
833f062d mMaxVal
5f902917 mMaxValue
05bf80ef mMaxVelocityContribution
b4815c89 mMaxXBottom
3ff96f6d mMaxXTop
507f1350 mMaximumDeltasToStack
71c4a90d mMaximumDistance
a855434b mMaximumDynamicScale
ed25564b mMaximumModifierInstancesToBeActive
06820f84 mMaximumSummonerLevel
e1073fd6 mMaximumTerrainWallsToSkip
8e4072cd mMegaTickAlpha
242a0c76 mMegaTickTextureUvs
022c0b63 mMegaTickThickness
0d89732d mMesh
8c41a32e mMeshName
90595a15 mMeshSkeletonName
a780452f mMicroTickAlpha
9044fb0e mMicroTickHeight
6b6f3be9 mMicroTickThickness
e7ea477f mMidHorizontalScaling
e2064da9 mMinRemainingTime
d961112e mMinScale
c8847abf mMinSpeed
749eab2b mMinUnits
b21e8d4b mMinVal
5154196d mMinValue
42fcf599 mMinimapBackgroundConfig
57841246 mMinimapIcon
3ecfeece mMinimapIconDisplayFlag
7e2571a5 mMinimapIconName
ba6f462c mMinimapIconRotation
3c695f5b mMinimumDisplayTime
f1a5c961 mMinimumDynamicScale
d4ddb76f mMinimumExperienceMultiplier
b4514426 mMinimumGapBetweenTerrainWalls
a847fd4d mMinimumModifierInstancesToBeActive
0d77f612 mMinimumSummonerLevel
9a691c6b mMinionAAHelperLimit
521166c4 mMinionAutoLeeway
72909e18 mMinionComparisonMultiplier
7e0fa1ff mMinionDeathDelay
9c387d89 mMinionName
778e2f95 mMissileBlockTriggersOnDestroy
385f990d mMissileBoneName
b6e574c8 mMissileClientExitFOWPrediction
b1a9216b mMissileClientWaitForTargetUpdateBeforeMissileShow
decccc36 mMissileEffectEnemyKey
23edf4ac mMissileEffectEnemyName
8a3c40d8 mMissileEffectKey
f453a80a mMissileEffectName
0502bd8b mMissileEffectPlayerKey
7da88ad7 mMissileEffectPlayerName
a8ddb914 mMissileFollowsTerrainHeight
ac9252f3 mMissileLifetime
1121fc17 mMissilePerceptionBubbleRadius
6937eb5c mMissilePerceptionBubbleRevealsStealth
0df767db mMissileSpec
4f291685 mMissileTargetHeightAugment
f532cc20 mMissileTargeterDefinitions
084071f4 mMissileUnblockable
fc04e95d mMissileVisibleToOwnerTeamOnly
b43c852c mMissileWidth
a0619baa mMissionFloatVars
9c194fdd mMissionIntVars
08f44eed mMissionStringVars
ac59cf4b mMode
0eb2f919 mModeKeyName
bc476670 mModeName
b1cd460b mModeNameInclusions
7f93cf4e mModifiedGameCalculation
6afd07fe mModifiedGroup
68d2ec46 mModifiedIfBuildsFromItem
7ef84e70 mModifiedItem
91b5e214 mModifierID
8acfbf7f mModifierIsInheritedByOwnedParentItems
d47359cc mMouseOverBlurPassCount
9e12a2ef mMouseOverColorFactor
ed149690 mMouseOverSize
b26a2782 mMoveHeight
e4e577b8 mMoveInterval
169231e2 mMoveProximity
713df012 mMoveRange
1f87eb90 mMultikillSize
9c6747bf mMultiline
2c77adff mMultiplier
61c4a9c7 mMultipliersRGB
fc718484 mMultipliersSaturation
0bec979a mMutator
ae7323cb mMutators
19efbfdb mName
391166bb mNameHash
4dec196c mNameText
7c6ab578 mNames
63242493 mNavigationMesh
c78c89b7 mNetworkChatColor
25dc6e0c mNeutralChatColor
f5a83426 mNeutralColor
0f35b975 mNeutralParams
8dc27f2d mNeutralTimersDisplay
e784e594 mNewSpellCastFlowToggles
d535afaf mNoEmoteWheelTexture
ca14c1a3 mNoPixelSnappingX
c914c010 mNoPixelSnappingY
9fa9f7cd mNoWinddownIfCancelled
e202bca9 mNumber
0c73f2ea mNumberOfAllies
760558b0 mNumberOfCharacters
ab8e7852 mNumberOfPeriods
cd55b29a mNumberStyle
2fcb722d mNumberStyleBonus
74efd8a2 mNumberStyleBonusPercent
47d5552b mNumberStylePercent
b43f1aa2 mNumberStyleTotalAndCoefficient
1bbc3b13 mNumberStyleTotalAndCoefficientPercent
4a3183d0 mOMWPingRangeCutoffs
62af1617 mOMWPingRanges
b482c52c mObjectName
1cbbc9a8 mObjectPath
95ac5b3d mObjectSkinFallbacks
0f422262 mOffValue
26dbcd4b mOffset
f20fdeef mOffsetInitialTargetHeight
026f47ae mOnValue
28a4f9c5 mOnlyOnePointEach
7c698268 mOperator
4e1d4870 mOrder
39dc9bab mOrderAckSilenceRequirement
36bbf109 mOrderChatColor
2123c007 mOrderColor
b954ea8b mOrientRadiusTextureFromPlayer
9c77421a mOrigin
e41d25f6 mOutputMaxValue
f2c20ffc mOutputMinValue
176257a1 mOutputStrings
64a3af1d mOutputType
1db1ea09 mOverTimeForFlashSeconds
fde2e93d mOverrideMovement
eaf5285d mOverrideRange
0dce8dc3 mOverrideSpec
ea4fde50 mOverrideSpellLevel
3536aa6a mOwnerTeamNetKillAdvantage
1e2bc333 mPARType
d313cbc5 mPBITipDurationOnLoadingScreen
15412c63 mPage
0aa94924 mParBar
2ec3ba66 mParametricPairDataList
9fd90500 mParamsColorBlind
a2514093 mParamsDefault
e928ffc8 mParentEnchantmentGroup
76a79484 mParentEnchantmentId
4500cac4 mParentIndex
ebf2b2fa mParentItemId
839fa9ff mParentRepulsion
e449cc30 mParentScene
46144074 mPart1
4914452d mPart2
60645d6a mParticleEventDataPairList
fee87d39 mParticleName
6972767d mParticleStartOffset
ecaf7bbd mPartyChatColor
a5ab26c3 mPedestalId
0b058585 mPerLevelStatsFactor
fc8585d5 mPerLevelValues
5005a7a1 mPerPixelUvsX
df63e6ce mPerSlotCDRIsAdditive
93eb98a4 mPercentArmorMod
460c29eb mPercentArmorPenetrationMod
cbbd8442 mPercentAttackRangeMod
c5658c30 mPercentAttackSpeedMod
c1cd174b mPercentBaseHPRegenMod
65194e7c mPercentBonusArmorPenetrationMod
69973058 mPercentBonusMagicPenetrationMod
b1ccbf57 mPercentBubbleRadiusMod
e56c4f95 mPercentCastRangeMod
3f2d5dae mPercentChanceToPlay
9f1016d8 mPercentCooldownMod
31130608 mPercentCritDamageMod
93d202c3 mPercentEXPBonus
953113dd mPercentHPPoolMod
3ef19aba mPercentHPRegenMod
0c3d1323 mPercentHealingAmountMod
1be244e9 mPercentIncrease
03355c22 mPercentLifeStealMod
0662db67 mPercentMagicDamageMod
58d2c053 mPercentMagicPenetrationMod
ad0117d9 mPercentMagicReduction
b739c155 mPercentMovementSpeedMod
cb763e3e mPercentMultiplicativeAttackSpeedMod
aa7f55bf mPercentMultiplicativeMovementSpeedMod
d3f8354b mPercentPhysicalDamageMod
635a9ed5 mPercentPhysicalReduction
1a2838da mPercentSlowResistMod
85eceb8e mPercentSpellBlockMod
f63f473f mPercentSpellEffectivenessMod
675c7283 mPercentSpellVampMod
cfac6a19 mPercentTenacityItemMod
d94b0d9e mPercentageDamageForFlash
ab3b8af1 mPercentageOfAttack
e1e00a4b mPercentageOffset
01394cff mPerceptionBubbleRadius
b799904c mPerk
83be74c7 mPerk1
84be765a mPerk2
36f7ed41 mPerkId
4e437187 mPerkName
27b18c01 mPerkReplacements
77f9fa17 mPerkScript
9ed64df4 mPerkStyleId
71c6c91a mPerkStyleName
53ea9b8e mPerkStyleScript
45be132d mPerks
dfcc29dc mPersistentVfxs
393f5dab mPhysicalDamageRatio
e7852ecf mPhysicalShieldColor
3032dcc9 mPingChatColor
b0b16618 mPingData
1c1d1cb5 mPingTextLocalizationKey
58241602 mPingThresholdGreen
a2fe81c9 mPingThresholdOrange
e60de4c2 mPingThresholdRed
0e2ef877 mPingThresholdYellow
962f03ca mPingVOThrottleThreshold
f2e0c42d mPingableWhileDisabled
866d9a79 mPings
d2ec57d7 mPipsHoverText
4c725c11 mPixelSize
0b0ae6f9 mPlanning
7c4b581e mPlanningArrival
07768113 mPlanningDeparture
65d50d20 mPlatformChatColor
fb7195e8 mPlatformEnabled
9509c71b mPlatformSpellInfo
c142ab71 mPlayerMinionSplitXp
a706d04e mPlayerName
6c4a5cc8 mPointEffectName
0811e0fa mPortraitIcon
63f1fc69 mPortraitIconPath
4038c00b mPosition
8e8a7dbf mPositionSemiLockMaxXBottom
b6e6d737 mPositionSemiLockMaxXTop
8ca97452 mPositionSemiLockMaxZDown
8e31d7b7 mPositionSemiLockMaxZUp
a609a785 mPostCastLockoutDeltaTime
f14bcafe mPreCastLockoutDeltaTime
08d47ee4 mPrecision
057dc136 mPreferredPerkStyle
df8e3299 mPreloadList
80ddd91b mPreserveSpeed
1e3afec8 mPrioritizedIconHandleNames
6a90713f mPrioritizedUnitStatusData
0f717330 mPriority
63cb984f mProbability
ac9639d8 mProfileIcon
ec982f6c mProgressBarData
614c784c mProgressBarEaseRate
30ff3ce9 mProgressMeterSuffix
27a5c707 mProjectTargetToCastRange
04d81495 mProjection
1fdd4e76 mPurchaseCooldown
610612ff mQuadScale
2867065a mRadailWheelData
8d8ca0dc mRadialVelocity
941dc91d mRadialWheelButtonTransitionIntro
29e1c8fc mRadialWheelButtonTransitionOutro
510cf34f mRadialWheelUITransitionData
64216a8e mRadius
67cbaced mRange
1f01e303 mRarity
6e5ae53f mRarityGemId
b8dcfcbb mRatio
0a1fc240 mReadyForPlaytest
3c797074 mRecastFrequency
828d0215 mRecommendedItems
8ff0bc76 mRect
9f670f80 mRectLayerName
d119a3c3 mRectSourcePSDFilename
348ac156 mRectSourceResolutionHeight
2d24efbb mRectSourceResolutionWidth
12b81054 mRegionList
f7147827 mRegionName
052a4324 mRegionType
e1cc324d mRelativeColorization
1d15ff5e mRelativeTeams
7ddafd74 mRemovedBuildFrom
f8f7395a mRenderScale
74200d0d mRenderStyle
893d29ae mReplaceInsteadOfAddingBuildFrom
db11f159 mReplaceTarget
31fcf928 mReplaceWith
27e30cb6 mReplacementHeightAugment
f87c8bd5 mReplacements
2443d77f mReplayData
810c4977 mReplayGameStatsTransitionData
c798af56 mReplayScoreboardTransitionData
3dfb9edf mReplayTeamFramesTransitionData
07629fac mRepulsionModel
40244883 mRequiredAlly
44bcd422 mRequiredBuffCurrencyCost
8e70b3a0 mRequiredBuffCurrencyName
0e82188a mRequiredChampion
bb5dcd19 mRequiredLevel
831aba68 mRequiredPurchaseIdentities
c4ca4906 mRequiredSpellName
3b0cf15e mRequiredUnitTags
4bcc9e00 mRequirements
62286e7e mResourceResolver
114db515 mResultScale
975ccb07 mReturnTime
6ed5f27e mRevives
2a121d16 mRightClickSpellAction
c9e2efe0 mRightSlicePercentage
ff5d32f0 mRiverCursor
6d45b308 mRole
1a7b693a mRootSpell
72a18d9c mRow
954d766f mRuleCooldown
fecc56e5 mRuleName
1a116faf mRules
74fe309a mScale
8c16993f mScalePlaySpeedWithAnimation
02b5cf1f mScaleSettings
d2ad3c7f mScalingIncrementTime
74f3f442 mScalingPercentCap
90544da2 mScalingPercentIncrease
f55fd9ee mScalingPoints
4a3ffaf6 mScalingStartTime
b5ab9222 mScalingTagKey
8e91ace0 mScene
ed234463 mSceneName
670a76a3 mSceneTransition
bb7a4fb0 mSceneTransitionIn
c6d9acd5 mSceneTransitionOut
452d5fcb mScript
081f96fc mScriptAsSubStyle
eb952174 mScriptCallback
c8e37ef0 mScriptName
9e6daea8 mScripts
8c615584 mScrollSpeed
b64f55f0 mSegmentCount
5a1f03ce mSegments
4834c0fc mSelectedBlurPassCount
4e7efd9f mSelectedColorFactor
15f10125 mSelectedIndicatorColor
7cc12500 mSelectedSize
512c9525 mSelectorPairDataList
47129ed5 mSelfColor
c0a5d6dd mSelfEventName
5550f6cc mSendAIEvent
287bf3a2 mSequences
621ecf65 mSettingsData
47507603 mShaderJointList
bcc47d7d mShadowChatColor
a7bdbc3d mShadowQuality
76a19ab7 mShieldParams
4442ed57 mShopCloseCount
e4e7426c mShopData
c97373fb mShopOpenCount
5f2170e9 mShortDescLocalizationKey
cde41191 mShow
d5cfa227 mShowAsModifiedInUI
9c84545d mShowChannelBar
d0066e81 mShowDuration
4def91f2 mShowDurationOnSpellSlot
b39b6cfb mShowInActiveItemDisplay
33e10700 mShowInCustomGames
bc4b8ce0 mShowInGame
a34dd05c mShowInTrackerUI
7d8eb41c mShowOnLoadingScreen
3ffd2c83 mShowPBITipsOnLoadingScreen
6c77d058 mShowSubmeshHash
6d4d42d0 mShowSubmeshList
d778a31d mSiblingRepulsion
1445a5c3 mSidegradeCredit
0f9a648a mSidegradeItems
d467e8c0 mSimpleMeshName
634aa102 mSingleContextCursors
80339a8b mSituationNameHash
6f5eb901 mSituations
6327fa09 mSize
878fb675 mSkinIDs
a8c68ca4 mSkinId
2d59d2c6 mSkinLineId
5337242d mSkinMeshProperties
54ecb668 mSkinSetLinks
7f315424 mSlot
bca90069 mSlotLabelKey
a86263e5 mSlotlinks
91a7c4f5 mSlots
0ea6d9c1 mSmoothingMode
9d477e74 mSoundName
5a286ac1 mSourceIcons
9eeaba32 mSourceStatOutput
97c76ae7 mSourceStatType
142c35c1 mSpawnBaron
b82a29c2 mSpawnParticleName
b02578f2 mSpawningUIDefinition
d82d8efb mSpeciesId
f01af8c5 mSpeciesName
e810044c mSpectatorEventName
4cc16573 mSpeed
cceba7cf mSpeedChangeType
146f66af mSpeedDown
e3829b26 mSpeedUp
5cb0f050 mSpeedValue
56d2be52 mSpell
7c4baddc mSpellCooldownOrSealedQueueThreshold
f267f35d mSpellCooldownQueueThreshold
5cc767ba mSpellDamageRatio
41d28dbb mSpellHotKeyDisabledColor
03e9b450 mSpellHotKeyEnabledColor
ed8d935f mSpellID
e8400775 mSpellIsReady
66403b80 mSpellLevel
eb505619 mSpellName
7777db80 mSpellNameToReplace
7ba395e4 mSpellPostponeTimeoutSec
534cce1b mSpellRevealsChampion
822d3dd9 mSpellScript
a51be889 mSpellScriptData
2c13bd72 mSpellScriptName
045804f6 mSpellSlot
3e1edbdb mSpellTags
cec14df3 mSpells
eb13f461 mSplineInfo
58c88fa6 mSquaredDistance
cc5d1518 mStackable
1df3e1f8 mStartAlpha
b886d871 mStartBoneName
0781908d mStartCooldown
31bf4ae9 mStartDeathTimerForZombies
cfcb6bee mStartFlashAlpha
250cfbe1 mStartFrame
d8a4574e mStartLocator
5ecf040c mStartPositionOffset
4fc697cc mStartPositionTangent
fc5edbd9 mStartTick
fa58c885 mStartTime
d06c375d mStartValue
37756d2f mStartingItemIds
66379ea0 mStartingJoint
c6a8e023 mStartingJointName
4cec2c8a mStat
94cfefd7 mStatBoostedColor
7d3150ec mStatFormula
fc56285c mStatNormalColor
fafd59df mStatStoneData
23ed5414 mStatUIData
10cacbfb mStats
b6217025 mStiffness
cda0540d mStopAnimationName
f2a16d4d mStyle
c08117d8 mStyleId
da2ad2dd mStyleVFXResourceResolver
a1f5c7f8 mSubMeshName
055d517a mSubRequirements
ffc85fbf mSubStyle
6691fb92 mSubStyleBonus
db63db58 mSubmeshesToDraw
b1a2e185 mSubmeshesToDrawAlways
1cd83c4b mSubpart
a066cc28 mSubparts
2581ca46 mSuccessesRequired
5eb06a64 mSummonerIconId
35f4c858 mSummonerNameDeadColor
8c87bacb mSummonerNameDefaultColor
0e730810 mSummonerNameSelfColor
f87ab099 mSummonerPerkReplacements
a405fc03 mSummonerSpecialistChoices
d05e7643 mSummonerSpellRequired
658a2555 mSummonerSpellUpgradeColor
403d8d94 mSummonerSpellUpgradeDescription
ac0671eb mSummonerSpells
248f04da mSyncGroupData
cc7cd596 mSyncGroupDataList
af884184 mSyncGroupDataMap
a09d0561 mSyncGroupDataName
c8613630 mTagList
3d2fc1bb mTagMode
4f763541 mTags
88d139aa mTakenObjective
9957a441 mTarget
2687db27 mTargetAlpha
95bb67b8 mTargetBoneName
ceb8b873 mTargetConditions
57a7ec9f mTargetControlsVisibility
a4c5f0f3 mTargetHealth
90d578dd mTargetHeightAugment
f648e446 mTargetHeroName
b115764f mTargetPositionTangent
275faf53 mTargetTextureName
be9a41d6 mTargetTextureRadius
c27f318b mTargeterDefinition
263ba968 mTargeterDefinitions
8f73dfe7 mTargetingType
5d46764f mTargetingTypeData
ab269b81 mTeam
388d0d4e mTeamChatColor
9f2f23b5 mTeamColors
d51c6887 mTeamCompareOp
0515b6ab mTeamContextCursors
b354fb52 mTeamGameScorePingMessage
3993a0c9 mTeamRubberbandCoefficient
6c976a39 mTeamRubberbandLogarithmicSteepness
7f9cd268 mTeamRubberbandMaxLevelGap
b2c3dc7f mTeamRubberbandMaximumPercent
07983440 mTeamScoreElementTypes
5e59a869 mTeamScoreMeterMaxRoundsPerTeam
8b02cc3e mTeamScoreMeterType
22679d37 mTeamScoreMeterTypes
46c2cf4a mTeamScoreTextType
3fb39dd9 mTeamTextures
0483c041 mTeamToBuff
39f46977 mTeammateDeaths
3c277802 mTemplate
346bc94b mTerrainTextureName
8652fc08 mTextAlignment
a01792f8 mTextAlignmentHorizontal
17ac6912 mTextAlignmentVertical
c16c5b33 mTexture
7f934426 mTexture1
11b4e1fc mTextureMode
f9721a78 mTextureName
9f9705c7 mTextureSourceResolutionHeight
abb79fd0 mTextureSourceResolutionWidth
257ce80c mTextureUV
82a1ffed mTextureUvs
a06e485a mThickness
85fea59b mTickAlpha
193f611d mTickDuration
c38a9ec9 mTickPixelWidth
707d4854 mTickTextureUvs
52884885 mTickThickness
ad118b2c mTier
17a30534 mTierTRAKey
ac251151 mTime
974b6d18 mTimeDeadPerLevel
46337d16 mTimeEnd
1b568ca7 mTimeFrameSeconds
f4650923 mTimeStart
60484166 mTimeToFade
104f1fb6 mTimerBar
840d3633 mTimerKeyName
620a4b26 mTimerValue
eaa534de mTimers
a5c03d11 mTimestampChatColor
adf74942 mTips
5edaa69e mTitle
05db0fa1 mToAnimID
15317afc mToggleHP
43f5514f mTogglePAR
73d1a52b mToolTipTRAKey
ffa2af13 mTooltip
26a2372d mTooltipCampName
b24b4946 mTooltipChatNameChaos
df57bdc6 mTooltipChatNameOrder
2831605b mTooltipData
b302574b mTooltipDisplayData
f8916e21 mTooltipEventWindow
4fa5887e mTooltipIconNames
698d6258 mTooltipName
3a433020 mTooltipNameLocalizationKey
d00c4709 mTooltipRespawn
da191984 mTooltipStyle
feed6654 mTooltipText
76b8af13 mTooltipTransitionIn
6cdddf80 mTooltipTransitionOut
cd1a1420 mTooltips
74dea8d0 mTopdownZoom
ce39623f mTotalKills
598976c7 mTrackData
77fb95cf mTrackDataList
38ea85a7 mTrackDataMap
d39243c4 mTrackDataName
660288a5 mTrackIndex
2df5584d mTracksTarget
5e661fd4 mTrail
5c302717 mTrailMode
9e0b0655 mTraitSets
14a5150f mTransitionAnimID
c2287909 mTransitionClipDataList
cdff6b3d mTransitionDurationIntoCinematicMode
24209912 mTransitionToList
a3e4556d mTravelTime
cd89877e mTriggerEventAction
605b9bcf mTriggerName
b125744b mTrueClipID
4d7a54c0 mTrueConditionClipName
70cd3a8d mTrueSequence
37205660 mTunables
26c28212 mTurnOffTimeSec
2f6c7474 mTurnOnTimeSec
506c0c02 mTurnSpeedScalar
a58fd26d mTurretPosition
87edaeb0 mType
132b2198 mTypeData
db667233 mTypeName
d3586de1 mTypeValue
6815a72d mUITexture
591b87f7 mUVLayerName
6b83f566 mUnit
a5c70a5c mUnitBarFadeSpeed
1c6a34fc mUnitFilterParamsExterior
a7017416 mUnitFilterParamsInterior
73c20f0e mUnitHealthOnly
44b1d676 mUnitSingleResource
4aec7d99 mUnitStatusIndicator
752627af mUnitStatusText
aaf9e989 mUnitStyleUntextured
ececbb66 mUnitStyleUseInking
1c20c45f mUnitTags
9f2a5f9a mUnitsRequired
5a8e8d1b mUnitsRequirements
d11071c6 mUniverseId
9a92d6a0 mUpdateRotationWhenCasting
86dc3820 mUpdateToCasterPositionAtEndOfCastTime
beabdf6d mUpdaterDataList
9679bfc1 mUpdaterResourceData
1c97f2d9 mUpdaterType
b11dcc84 mUseAbsoluteRect
6a228b5d mUseAlpha
1c232eba mUseAutoattackCastTime
f589de4a mUseAutoattackCastTimeData
fbcb224e mUseCCAnimations
c3983aca mUseCascadeBlend
b30198fe mUseChargeChanneling
d71bbe02 mUseChargeTargeting
b9010feb mUseCompression
c875c6c2 mUseEncounterUI
6e1e9eb3 mUseGroundHeightAtTarget
d6a12457 mUseHeightOffsetAtEnd
acc23ce7 mUseIconsForButtons
cc364a15 mUseMinimapTargeting
205b3658 mUseMissilePositionAsOrigin
f33a4c45 mUseNavmeshMask
fa2421b4 mUseOldData
90d0acb0 mUseRectSourceResolutionAsFloor
d6e00996 mUsesListValues
9a4efe53 mVFXKey
5f8284a2 mVFXResourceResolver
3d94aedd mVOEvent
7d7a9709 mVOEventCategory
24f2ec89 mValue
126af138 mValueA
156af5f1 mValueB
d14d2f3b mValueProcessorDataList
8f99bbe1 mValueType
246b0d8e mValues
23fc47b9 mVar
2e249b18 mVar1
403e6c9c mVar1Table
4353cf02 mVar1float
31249fd1 mVar2
3f8154eb mVar2Table
e51dc129 mVar2float
4ce6c333 mVarTable
3288d6d8 mVelMultiplier
d384aae4 mVersion
bcad5522 mVertical
1dcc5425 mVerticalOffset
9f4faebd mVfxSpawnConditions
3b2adacd mVfxSystem
abdf030e mVisibileToOwnerTeamOnly
84313c65 mVisibleToOwnerTeamOnly
4a5f2ebc mVisualPriority
a5ca13e4 mVoiceChatData
e5617595 mVoiceChatDefaultTextColor
535c0de0 mVoiceChatHaloTextureColor
70bb8030 mVoiceChatHoverTextColor
1b80126e mWaitForAnnouncerQueue
e6fb27ab mWaitForChildren
316428c4 mWaitTimeout
3adc6ece mWallCursor
b7ef2e20 mWallLength
86ca4677 mWallOffset
eaa35cf6 mWallSearchRadius
a3c80380 mWeightList
b4065d05 mWhisperColor
e8542bb4 mWidth
3aadb0c3 mWidthPerSecond
a2bc287d mWorldGeoLink
ac49859c mWorldGeometry
e474fea4 mWorldParticlesDAT
9e14bd6f mWorldParticlesINI
0b9bdc47 mWorldStyleUntextured
8150d2e8 mYRange
87d184b6 mYResolutionBaseline
6c3a020b mZombies
d2267878 mZoomEaseTime
f10ed334 mZoomMaxDistance
fa5b60e2 mZoomMinDistance
84dd5d00 mZoomMinSpeed
27fe744c m_FlatArmorModPerLevel
9f348ea2 m_FlatArmorPenetrationMod
6a1a9089 m_FlatArmorPenetrationModPerLevel
2b4c2239 m_FlatCritChanceModPerLevel
15083676 m_FlatCritDamageModPerLevel
6fe4e683 m_FlatDodgeMod
ad2bccb0 m_FlatDodgeModPerLevel
07bbbcad m_FlatHPModPerLevel
3705da0e m_FlatHPRegenModPerLevel
b3be35c7 m_FlatMagicDamageModPerLevel
288bd792 m_FlatMagicPenetrationMod
2845b519 m_FlatMagicPenetrationModPerLevel
18235a81 m_FlatMovementSpeedModPerLevel
fedb9aa1 m_FlatPhysicalDamageModPerLevel
a4067a38 m_FlatSpellBlockModPerLevel
2e55845b m_FlatTimeDeadMod
69e59848 m_FlatTimeDeadModPerLevel
b463f3e2 m_PercentArmorPenetrationMod
f45445c9 m_PercentArmorPenetrationModPerLevel
a66b8f14 m_PercentAttackSpeedModPerLevel
0cd58779 m_PercentCooldownMod
8e4e519e m_PercentCooldownModPerLevel
cb1fc0d2 m_PercentMagicPenetrationMod
20ca0a59 m_PercentMagicPenetrationModPerLevel
eb1487c1 m_PercentMovementSpeedModPerLevel
8333779b m_PercentTimeDeadMod
f5b38c88 m_PercentTimeDeadModPerLevel
87e4a842 magicRank
58ffa1ba magmaColoration
d997830a mana
c271cfd4 manaUiOverride
7066e6ca mapAIPresence
dde8c114 mapContainer
d91ebe82 mapNameOverride
d65a78b6 mapObjectSkinID
cc5e808a mapPath
2ed3b95d mapSkins
b73427c1 mapStringId
58d660b2 markedLineSizePx
44bcafc5 markedOffsetY
1e23331e masteryData
d2e4d060 material
c50d04d7 materialDrivers
24725910 materialOverride
332b2c86 materialOverrideDefinitions
5a94d948 materialOverridePriority
b1e439af maxAlpha
72824274 maxAngle
40656ce7 maxAngleCos
166e1615 maxAngleFadeCos
070b4922 maxAngleRangeFactor
e6915cf6 maxDistance
80f63e4f maxIndex
53d4cc0f maxInstances
a84930fc maxJointWeights
9d399b92 maxLifeTime
bb0d33cf maxNumBlendWeights
fcf7c1cc maxNumberOfUnits
bbd95186 maxOffset
43bcebe6 maxRange
b43f812d maxScale
